gameId,gameVersion,gameDuration,blueWins,blueTotalGold,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueKills,blueDeaths,blueDragons,blueHeralds,blueVoidgrubs,blueTowersDestroyed,blueGoldDiff,blueExperienceDiff,redTotalGold,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redKills,redDeaths,redDragons,redHeralds,redVoidgrubs,redTowersDestroyed,redGoldDiff,redExperienceDiff,crawled_at,blueBans,redBans,blueTop,blueJungle,blueMid,blueAdc,blueSupport,redTop,redJungle,redMid,redAdc,redSupport,server
VN2_1575644325,16.17.810.4348,1143,0,17492,19021,228,75,7,11,0,0,3,0,-1721,-1105,19213,20126,234,70,11,7,1,0,0,0,1721,1105,2026-09-20 07:05:13,"Kindred, LeBlanc, Brand, Karma","Thresh, LeBlanc, Yasuo, Seraphine",Gnar,Zyra,Yone,Yunara,Lulu,Akali,Jayce,Qiyana,Varus,Renata,VN2
VN2_1573698213,16.17.810.4348,1889,0,18143,18931,220,60,7,11,0,0,2,0,-1513,130,19656,18801,236,66,11,7,0,0,1,0,1513,-130,2026-09-20 07:05:17,"Nidalee, Sylas, Syndra, Vayne, Graves","Lee Sin, Zoe, Jayce, Pyke",DrMundo,Gragas,Karthus,Samira,Nautilus,Irelia,Chogath,Galio,Sivir,Thresh,VN2
VN2_1575064540,16.17.810.4348,1125,0,17659,18600,204,78,9,9,1,0,3,0,-1332,-2065,18991,20665,267,63,9,9,0,0,0,0,1332,2065,2026-09-20 07:05:21,"Sylas, Ezreal, Lulu, Lee Sin","Naafiri, Yuumi, Hecarim, Zoe, Jayce",Evelynn,Viego,Galio,Lucian,Brand,Akali,Nocturne,Zed,Yunara,Skarner,VN2
VN2_1582252469,16.18.817.5716,1941,1,19212,19147,218,68,12,7,1,0,0,0,1458,904,17754,18243,259,50,7,12,0,0,3,0,-1458,-904,2026-09-20 07:05:25,"Akali, Viktor, Mel, Qiyana","Malphite, Lulu, Taliyah",Gwen,Talon,Lissandra,Caitlyn,Thresh,Yasuo,LeeSin,Ryze,Kaisa,Lux,VN2
VN2_1567067707,16.17.810.4348,1688,0,20067,20323,256,67,8,11,0,0,0,0,-615,957,20682,19366,209,70,11,8,1,0,3,0,615,-957,2026-09-20 07:05:29,"Braum, Viktor, Ambessa, LeBlanc, Thresh","Locke, Nidalee, Ambessa, Mel, Nautilus",Draven,LeeSin,Yasuo,Lux,Lulu,Jax,Graves,Zoe,Tristana,Camille,VN2
VN2_1575229811,16.17.810.4348,1623,0,17666,19006,235,78,7,6,0,0,3,0,-672,-1204,18338,20210,283,59,6,7,0,0,0,0,672,1204,2026-09-20 07:05:32,"Aatrox, Thresh, Katarina, Lee Sin, Pyke","Nautilus, Syndra, Jayce, Locke",Chogath,Hecarim,Aurora,Caitlyn,Rell,Singed,JarvanIV,Azir,Heimerdinger,Janna,VN2
VN2_1572256913,16.17.810.4348,1174,0,17305,18027,236,57,5,9,0,0,0,0,-1121,96,18426,17931,207,73,9,5,1,0,2,0,1121,-96,2026-09-20 07:05:36,"Olaf, Yuumi, Locke, Irelia, Blitzcrank","Zoe, Syndra, Mel, Malphite, Pyke",KSante,Viego,Viktor,Yunara,Morgana,Riven,LeeSin,Akali,Seraphine,Qiyana,VN2
VN2_1572281623,16.17.810.4348,1195,1,18441,21135,265,76,7,1,0,0,3,0,2422,1264,16019,19871,268,56,1,7,1,0,0,0,-2422,-1264,2026-09-20 07:05:40,"Akali, LeBlanc, Rengar, Yuumi, Bel'Veth","Poppy, Leona, Nidalee, Irelia",Zac,JarvanIV,Fizz,Ashe,Seraphine,Mordekaiser,Qiyana,Malzahar,Kaisa,Nautilus,VN2
KR_8386070176,16.18.817.5716,1699,1,19241,19299,262,51,12,12,0,0,1,0,-874,-46,20115,19345,239,72,12,12,0,0,2,0,874,46,2026-09-20 07:05:49,"Camille, Rengar, Zoe, Locke","Fiora, Nidalee, Rengar",Jayce,Ivern,Lissandra,Yasuo,Nautilus,Olaf,LeeSin,Leblanc,Zeri,Maokai,KR
KR_8362493327,16.17.810.4348,1118,1,19319,20384,251,69,11,4,0,0,3,0,1503,1218,17816,19166,253,59,4,11,0,0,0,0,-1503,-1218,2026-09-20 07:05:52,"Rengar, Nidalee, Poppy, Fizz","Poppy, Fiora",Jayce,Zac,Cassiopeia,Ezreal,Bard,Olaf,Talon,Akali,Jhin,Camille,KR
KR_8381726779,16.18.817.5716,1822,0,19029,20363,286,70,7,3,1,0,3,0,2262,542,16767,19821,268,66,3,7,0,0,0,0,-2262,-542,2026-09-20 07:05:56,"Kled, Yunara, Rengar, Cassiopeia","Syndra, Sylas, Ezreal, Lee Sin, Locke",KSante,Chogath,Ryze,Zeri,Lulu,Zoe,Qiyana,Yone,Swain,Bard,KR
KR_8381063866,16.18.817.5716,1809,1,18911,20126,270,86,5,10,1,0,3,0,-810,-1128,19721,21254,271,69,10,5,0,0,0,0,810,1128,2026-09-20 07:05:59,"Poppy, Lee Sin, Akali, Pyke, Fizz","Lee Sin, Zoe, Rek'Sai, Nidalee, Vayne",Aurora,Vi,Cassiopeia,Zeri,Rell,KSante,Evelynn,Qiyana,Kaisa,Shen,KR
KR_8367330974,16.17.810.4348,1963,1,18633,19679,274,70,5,12,0,0,3,0,-1611,-320,20244,19999,252,62,12,5,0,0,0,0,1611,320,2026-09-20 07:06:02,"Rengar, Bard, Zoe, Lissandra","Cassiopeia, Locke, Rengar",Irelia,Qiyana,Malzahar,Jhin,Nautilus,Leblanc,Jayce,Ryze,Ezreal,Braum,KR
KR_8367044760,16.17.810.4348,1922,0,16231,18116,257,60,2,8,0,0,3,0,-3693,-1852,19924,19968,282,81,8,2,0,0,0,0,3693,1852,2026-09-20 07:06:06,"Ezreal, Zoe, Fiora, Rengar","Lee Sin, Fizz, Poppy",Camille,Chogath,Akali,Kalista,Renata,Singed,Talon,Tristana,Cassiopeia,Nautilus,KR
KR_8381608360,16.18.817.5716,1601,1,21693,20567,244,72,16,7,0,0,0,0,2977,3399,18716,17168,204,72,7,16,0,0,0,0,-2977,-3399,2026-09-20 07:06:09,"Poppy, Syndra, Singed, Locke","Caitlyn, Lee Sin, Rengar, Qiyana, Kalista",Olaf,Chogath,Taliyah,Lucian,Nautilus,Kled,Jayce,TwistedFate,Zeri,Rakan,KR
KR_8381252939,16.18.817.5716,1881,0,21890,20249,260,60,15,4,0,0,2,0,6101,3801,15789,16448,198,61,4,15,1,0,1,0,-6101,-3801,2026-09-20 07:06:12,"Lulu, Hecarim, Rengar, Jayce","Lee Sin, Qiyana, Irelia, Yunara",Gwen,Naafiri,Syndra,Tristana,Camille,KSante,JarvanIV,Locke,Kaisa,Poppy,KR
KR_8363636556,16.17.810.4348,1384,0,16339,18754,233,78,3,9,0,0,3,0,-2179,-539,18518,19293,233,75,9,3,1,0,0,0,2179,539,2026-09-20 07:06:15,"Fizz, Jax, Pyke","LeBlanc, Sivir, Poppy, Pantheon, Nocturne",Olaf,LeeSin,Syndra,Ziggs,Camille,Ambessa,Rengar,Tristana,Sylas,Nautilus,KR
KR_8373034608,16.17.810.4348,1392,0,19130,17639,229,62,9,12,0,0,2,0,-1604,-1730,20734,19369,236,61,12,9,0,0,0,0,1604,1730,2026-09-20 07:06:19,"Jayce, Locke, Yasuo, Caitlyn","Zoe, Rumble, Kalista, Lee Sin, Olaf",Anivia,Qiyana,Sylas,Jhin,Camille,Yone,Hecarim,TwistedFate,Xerath,Shen,KR
KR_8386124135,16.18.817.5716,1533,0,17963,19828,275,74,4,10,0,0,2,0,-1274,-266,19237,20094,253,62,10,4,1,0,1,0,1274,266,2026-09-20 07:06:22,"Lee Sin, Poppy, Jarvan IV, Jayce, Syndra","Lee Sin, Zoe, Kennen, Bard, Ezreal",Jax,Qiyana,Orianna,Xayah,Rakan,Warwick,Vi,TwistedFate,Kaisa,Maokai,KR
KR_8377623836,16.18.816.5012,2131,0,16566,17767,246,64,4,11,0,0,3,0,-3128,-1877,19694,19644,237,63,11,4,0,0,0,0,3128,1877,2026-09-20 07:06:25,"Yunara, Pyke, Zoe, Lee Sin, Qiyana","Lee Sin, Hecarim, Pyke, Jayce",Renekton,Zyra,Akali,Ezreal,Karma,Riven,JarvanIV,Locke,Jhin,Neeko,KR
KR_8363755873,16.17.810.4348,1365,0,17830,18916,258,61,5,9,1,0,1,0,-1211,-1539,19041,20455,255,56,9,5,0,0,0,0,1211,1539,2026-09-20 07:06:28,"Talon, Rengar","Cassiopeia, Lee Sin",Jayce,Qiyana,Leblanc,Caitlyn,Lux,Yorick,JarvanIV,Zoe,Lucian,Milio,KR
KR_8368705191,16.17.810.4348,913,0,16619,19074,234,76,3,15,0,0,0,0,-4694,-1716,21313,20790,265,72,15,3,0,0,3,0,4694,1716,2026-09-20 07:06:31,"Yasuo, Lee Sin, Cassiopeia, Pyke","Nidalee, Cassiopeia",Olaf,Hecarim,Anivia,Yunara,Lulu,Lissandra,Qiyana,Ryze,Lucian,Milio,KR
KR_8377242641,16.18.816.5012,918,0,18735,20213,284,64,5,9,0,0,0,0,-511,-203,19246,20416,246,78,9,5,1,0,3,0,511,203,2026-09-20 07:06:36,"Lucian, Lee Sin, LeBlanc, Rengar","Qiyana, Lee Sin, Poppy, Lux, Pyke",Singed,FiddleSticks,Yasuo,Cassiopeia,Alistar,Olaf,Talon,Galio,Hwei,Rell,KR
KR_8377171042,16.18.816.5012,1798,1,18888,20113,242,70,9,7,0,0,3,0,104,-85,18784,20198,241,80,7,9,1,0,0,0,-104,85,2026-09-20 07:06:40,"Qiyana, Katarina, Rengar, Rell","Zoe, Lee Sin, Poppy, Olaf",Camille,Vi,Hwei,Yunara,Lulu,Yone,Talon,Locke,Tristana,Jax,KR
KR_8381545845,16.18.817.5716,919,1,20634,21686,285,65,10,1,0,0,3,0,4346,1726,16288,19960,286,65,1,10,1,0,0,0,-4346,-1726,2026-09-20 07:06:44,"Lee Sin, Rengar, Jayce","Yunara, Lulu",Nasus,Qiyana,Ryze,Jinx,Bard,Aatrox,Chogath,Orianna,Zeri,Yuumi,KR
KR_8363498717,16.17.810.4348,914,0,16104,19419,243,74,3,4,0,0,3,0,-1053,-339,17157,19758,264,60,4,3,0,0,0,0,1053,339,2026-09-20 07:06:47,"Ezreal, Pyke, Olaf, Lee Sin","Rengar, Nidalee, Olaf, Jax, Qiyana",Renekton,Viego,Locke,Xayah,Rell,Yasuo,Vi,Galio,Kalista,Renata,KR
KR_8380592183,16.18.817.5716,940,0,18198,18613,238,70,6,16,0,0,0,0,-3197,-2435,21395,21048,261,74,16,6,0,0,3,0,3197,2435,2026-09-20 07:06:51,"Lee Sin, Rengar, LeBlanc, Yunara, Lucian","Olaf, Poppy, Jax, Cassiopeia",KSante,Qiyana,Ryze,Ezreal,Shen,Tryndamere,Sejuani,Orianna,Yasuo,Camille,KR
KR_8381685129,16.18.817.5716,1113,1,19870,20519,260,84,9,11,0,0,3,0,1251,2239,18619,18280,211,51,11,9,1,0,0,0,-1251,-2239,2026-09-20 07:06:54,"Yasuo, Gangplank, Zoe, Pyke","Lee Sin, Rengar, Pyke, Talon, Fizz",Varus,Qiyana,Syndra,Kalista,Blitzcrank,Fiora,Chogath,Taliyah,Ezreal,Karma,KR
KR_8376972101,16.18.816.5012,1464,0,19063,19781,262,68,7,11,0,0,0,0,-591,-339,19654,20120,239,66,11,7,0,0,3,0,591,339,2026-09-20 07:06:57,"Zoe, Jax, Rengar, Cassiopeia","Karma, Akali, Poppy, Lee Sin",Yasuo,Sylas,Ahri,Lucian,Milio,Ambessa,Talon,Ekko,Vladimir,Camille,KR
KR_8362440181,16.17.810.4348,1664,0,15540,18610,231,78,2,10,1,0,3,0,-4437,-3338,19977,21948,277,80,10,2,0,0,0,0,4437,3338,2026-09-20 07:07:00,"Nidalee, Syndra, Pyke, Jayce","Fizz, Poppy, Nautilus, Zyra",Fiora,Vi,Yone,Cassiopeia,Alistar,Rumble,Rengar,Ryze,Jhin,Rakan,KR
KR_8385887200,16.18.817.5716,1881,0,16879,19071,223,68,4,5,0,0,0,0,-1521,-1584,18400,20655,283,86,5,4,1,0,3,0,1521,1584,2026-09-20 07:07:04,"Poppy, Zoe, Olaf, Kai'Sa, Lee Sin","Nidalee, Zoe, Syndra, Bard",Gangplank,Khazix,Locke,Zilean,Camille,Gwen,Qiyana,Cassiopeia,Sivir,Shen,KR
KR_8380614626,16.18.817.5716,1020,0,17084,19569,241,64,5,8,0,0,1,0,-2513,-1343,19597,20912,272,74,8,5,0,0,2,0,2513,1343,2026-09-20 07:07:07,"Poppy, Rengar, Zyra, Fizz, Vladimir","Ezreal, Lulu, Yasuo, Ambessa, Lee Sin",Yorick,Qiyana,Viktor,Corki,Bard,Yone,Nidalee,Jayce,Cassiopeia,Swain,KR
KR_8367379367,16.17.810.4348,2081,0,17549,19783,285,67,3,8,0,0,3,0,-1720,-447,19269,20230,284,66,8,3,0,0,0,0,1720,447,2026-09-20 07:07:11,"Syndra, Locke, Cho'Gath, Nidalee",Lee Sin,Vayne,Jayce,Taliyah,Varus,Renata,KSante,Vi,Ahri,Zeri,Yuumi,KR
KR_8381312997,16.18.817.5716,2570,1,21640,21538,248,78,17,4,1,0,3,0,3953,2798,17687,18740,241,67,4,17,0,0,0,0,-3953,-2798,2026-09-20 07:07:14,"Zyra, Qiyana, Vayne","Qiyana, Zoe",Olaf,LeeSin,Lissandra,Tristana,Bard,Gnar,Vi,Xerath,Yunara,Camille,KR
KR_8377052098,16.18.816.5012,2153,0,20415,20030,242,82,10,6,0,0,3,0,2382,985,18033,19045,274,46,6,10,0,0,0,0,-2382,-985,2026-09-20 07:07:17,"Lee Sin, Poppy, Leona, LeBlanc","Qiyana, Caitlyn, Cassiopeia, Rengar",Gnar,Talon,Zoe,Tristana,Camille,Jax,Ivern,Yasuo,Yunara,Alistar,KR
KR_8363415877,16.17.810.4348,1849,0,18000,20538,284,72,5,11,0,0,0,0,-2201,-354,20201,20892,259,74,11,5,1,0,3,0,2201,354,2026-09-20 07:07:21,"Nasus, Rengar, Pyke, Qiyana, Jayce","Olaf, Draven, Zoe, Poppy",Anivia,Vi,Taliyah,Caitlyn,Lux,Syndra,LeeSin,Galio,Yunara,Lulu,KR
KR_8363824812,16.17.810.4348,1200,1,18408,19356,240,65,7,5,0,0,2,0,2041,1704,16367,17652,205,67,5,7,0,0,1,0,-2041,-1704,2026-09-20 07:07:25,"Cassiopeia, Lee Sin, Pyke, Jayce, Poppy","Hecarim, Syndra, Rengar, Locke",Fiora,Talon,Zoe,Ezreal,Camille,Qiyana,Naafiri,Malzahar,Taliyah,Alistar,KR
KR_8381703720,16.18.817.5716,1150,0,15860,18714,249,61,2,11,0,0,3,0,-4166,-1547,20026,20261,247,56,11,2,0,0,0,0,4166,1547,2026-09-20 07:07:29,"Hecarim, Rengar, Pyke, Zac","Jayce, Lee Sin, Zoe, Qiyana, Locke",Camille,Naafiri,Orianna,Ashe,Braum,Fiora,Nidalee,Syndra,Jhin,Nautilus,KR
KR_8367245341,16.17.810.4348,1257,1,20089,19397,247,76,10,10,0,0,0,0,346,102,19743,19295,249,60,10,10,0,0,0,0,-346,-102,2026-09-20 07:07:33,"Poppy, Olaf, Cassiopeia, LeBlanc, Lee Sin","Jayce, Singed, Poppy, Zoe",Kaisa,Rengar,TwistedFate,Yunara,Lulu,Nidalee,Qiyana,Lissandra,Jhin,Camille,KR
KR_8367128199,16.17.810.4348,1710,0,19061,21422,269,69,9,8,1,0,2,0,50,833,19011,20589,254,78,8,9,0,0,1,0,-50,-833,2026-09-20 07:07:36,"Pyke, Lee Sin, Fiora","Cho'Gath, Pyke, Gangplank, Lee Sin, Poppy",KSante,Nidalee,Tristana,Ashe,Seraphine,Gnar,Rengar,Sylas,Cassiopeia,Blitzcrank,KR
KR_8381648430,16.18.817.5716,1559,0,20159,19334,267,64,10,13,0,0,0,0,-421,-641,20580,19975,225,57,13,10,1,0,1,0,421,641,2026-09-20 07:07:40,"Lee Sin, Rengar, Jax","Lee Sin, Jayce, Bard, Pyke, Locke",Yasuo,Qiyana,Syndra,Jinx,Nautilus,Fiora,Chogath,Taliyah,Xerath,Leblanc,KR
KR_8363817081,16.17.810.4348,909,1,20519,20003,243,78,11,9,1,0,3,0,2138,1326,18381,18677,237,40,9,11,0,0,0,0,-2138,-1326,2026-09-20 07:07:43,"Poppy, Lee Sin, Pantheon, Cassiopeia","Pyke, Lux, Kled, Yone",Jayce,Rengar,Zoe,Jhin,Camille,Jax,Trundle,Nasus,Viktor,Neeko,KR
KR_8381111675,16.18.817.5716,1691,1,17529,20509,272,82,4,5,1,0,3,0,620,409,16909,20100,226,80,5,4,0,0,0,0,-620,-409,2026-09-20 07:07:46,"Rengar, Fiora, Zoe, Camille, Qiyana","Rengar, Jayce, LeBlanc, Locke",Rumble,LeeSin,Sylas,Tristana,Nautilus,Shen,Naafiri,Zilean,Yunara,Alistar,KR
KR_8385974372,16.18.817.5716,2500,1,18266,18840,249,70,6,12,0,0,1,0,-1451,-1190,19717,20030,239,70,12,6,1,0,1,0,1451,1190,2026-09-20 07:07:50,"Pyke, Rengar, Ezreal, Zoe, Olaf","Rumble, Yunara, Nidalee, Qiyana",Gnar,Vi,Syndra,Xerath,Maokai,KSante,LeeSin,Fizz,Jhin,Bard,KR
KR_8385796277,16.18.817.5716,1718,1,19113,19585,246,76,7,11,0,0,0,0,-1507,-14,20620,19599,240,81,11,7,1,0,3,0,1507,14,2026-09-20 07:07:53,"Sivir, Rengar, Lee Sin","Jayce, Camille, Zoe, Lee Sin",Jax,Nidalee,Galio,Ezreal,Bard,TwistedFate,Qiyana,Tristana,Syndra,Leblanc,KR
KR_8381750417,16.18.817.5716,2063,0,18156,18793,256,63,6,5,0,0,2,0,-523,-269,18679,19062,258,81,5,6,0,0,1,0,523,269,2026-09-20 07:07:57,"Rengar, Sylas, K'Sante, Zoe","Lee Sin, Zoe, Yasuo, Rengar, Caitlyn",Jayce,Qiyana,Viktor,Swain,Blitzcrank,Varus,Vi,Taliyah,Zeri,Lulu,KR
KR_8371914730,16.17.810.4348,1371,0,18722,20180,260,70,10,9,1,0,3,0,-785,145,19507,20035,271,66,9,10,0,0,0,0,785,-145,2026-09-20 07:08:00,"Lulu, Lucian, Lee Sin","Rengar, Nidalee, Lee Sin, Zyra",Jayce,Chogath,Ryze,Caitlyn,Thresh,Rumble,Hecarim,TwistedFate,Ezreal,Karma,KR
KR_8363699672,16.17.810.4348,1892,0,19607,20203,285,64,8,11,1,0,0,0,-515,-753,20122,20956,248,76,11,8,0,0,0,0,515,753,2026-09-20 07:08:03,"Rengar, Kalista, Syndra","Fiora, Lee Sin, Poppy",Gwen,Qiyana,Cassiopeia,Lucian,Milio,Rumble,Talon,Tryndamere,Yunara,Lulu,KR
KR_8381038968,16.18.817.5716,944,1,19107,19875,253,70,10,8,0,0,3,0,112,803,18995,19072,247,54,8,10,0,0,0,0,-112,-803,2026-09-20 07:08:06,"Talon, Lee Sin, Zed, Rakan, Rengar","Pyke, Rek'Sai, Jax, Lee Sin, Nunu & Willump",Olaf,Khazix,Locke,Zeri,Lulu,DrMundo,Qiyana,Syndra,Tristana,Maokai,KR
KR_8381452021,16.18.817.5716,1459,1,20214,20569,271,71,10,6,0,0,3,0,1792,1707,18422,18862,220,78,6,10,1,0,0,0,-1792,-1707,2026-09-20 07:08:09,"Rengar, Jayce, Qiyana, Lee Sin","Locke, Rengar, Lee Sin, Nasus, Yorick",Jax,Sylas,Yone,Tristana,Blitzcrank,Ornn,JarvanIV,TwistedFate,Yunara,Lulu,KR
KR_8381153230,16.18.817.5716,1671,0,19063,20260,281,77,5,6,0,0,3,0,1600,1306,17463,18954,253,72,6,5,1,0,0,0,-1600,-1306,2026-09-20 07:08:12,"Lee Sin, Rengar, Qiyana, Zoe","Evelynn, Camille, Zoe",Jayce,Nidalee,Tristana,Zeri,Alistar,Aurora,JarvanIV,Locke,Jinx,Blitzcrank,KR
KR_8363343835,16.17.810.4348,1279,0,17442,20366,293,70,3,11,0,0,3,0,-3528,-2060,20970,22426,256,92,11,3,1,0,0,0,3528,2060,2026-09-20 07:08:15,"Camille, Poppy, Fiora, Locke","Poppy, Irelia, Vi, Pyke, Cassiopeia",Gnar,Rengar,Viktor,Ezreal,Karma,Nasus,LeeSin,Galio,Caitlyn,Lux,KR
KR_8373058567,16.17.810.4348,1739,1,17738,20364,237,90,6,4,0,0,3,0,484,445,17254,19919,276,72,4,6,1,0,0,0,-484,-445,2026-09-20 07:08:19,"Talon, Lucian, LeBlanc, Poppy, Jax","Ambessa, Zyra, Pyke",Quinn,Chogath,Yasuo,Syndra,Rell,Nasus,LeeSin,Cassiopeia,Yunara,Nautilus,KR
KR_8368725194,16.17.810.4348,1669,0,15742,19894,274,80,0,4,0,0,0,0,-2824,-1754,18566,21648,302,77,4,0,0,0,3,0,2824,1754,2026-09-20 07:08:22,"Jayce, Rengar, Qiyana, Zoe","Nidalee, Locke, Nocturne, Malzahar, Fiora",Camille,Naafiri,Lissandra,Jinx,Thresh,Jax,Vi,Ahri,Zeri,Alistar,KR
KR_8366970663,16.17.810.4348,1886,1,19104,20916,280,82,7,2,0,0,3,0,2644,1343,16460,19573,268,76,2,7,1,0,0,0,-2644,-1343,2026-09-20 07:08:25,"Pantheon, Lucian, Qiyana, Fizz, Bard","Irelia, Caitlyn, Poppy, LeBlanc",Jayce,LeeSin,Ryze,Jhin,Alistar,Rumble,Rengar,Yone,Ezreal,Nautilus,KR
KR_8363572037,16.17.810.4348,1308,0,19745,18243,220,70,8,12,0,0,2,0,-842,-467,20587,18710,233,52,12,8,0,0,0,1,842,467,2026-09-20 07:08:28,"LeBlanc, Poppy, Jayce, Rengar, Ezreal","Kai'Sa, Lee Sin, Twisted Fate, Poppy, Olaf",Fiora,Ambessa,Fizz,Anivia,Camille,Kennen,Talon,Katarina,Jhin,Nautilus,KR
KR_8368656697,16.17.810.4348,1388,1,18330,20037,294,65,5,8,0,0,3,0,-999,-999,19329,21036,286,64,8,5,1,0,0,0,999,999,2026-09-20 07:08:32,"Leona, Jax, Bard, Locke, Qiyana","Pantheon, Zoe, Warwick",Irelia,LeeSin,Malzahar,Jhin,Leblanc,KSante,Chogath,Ryze,Caitlyn,Neeko,KR
KR_8381204293,16.18.817.5716,2065,1,17793,21383,279,86,4,5,0,0,1,0,825,1853,16968,19530,244,71,5,4,1,0,2,0,-825,-1853,2026-09-20 07:08:35,"Yasuo, Locke","Rek'Sai, K'Sante, Rumble, Cassiopeia, Lee Sin",Camille,Qiyana,Syndra,Kalista,Renata,Akali,Naafiri,Ryze,Tristana,Lulu,KR
